info,info_values,time,temp_air,ghi,dni,dhi,lwr_u,wind_speed,rh,sp
,,2022-08-05 05:00:00,3.39,0.0,0.0,0.0,270.6,1.72,86.85,98392.0
,,2022-08-05 06:00:00,3.03,0.0,0.0,0.0,271.8,1.72,86.45,98373.0
,,2022-08-05 07:00:00,3.08,0.0,0.0,0.0,280.8,1.52,85.2,98392.0
,,2022-08-05 08:00:00,2.93,0.0,0.0,0.0,269.2,1.38,83.2,98450.0
,,2022-08-05 09:00:00,2.32,82.1,466.31,46.7,266.8,1.52,85.5,98488.0
,,2022-08-05 10:00:00,4.57,167.5,162.38,124.4,296.4,1.1,87.85,98527.0
,,2022-08-05 11:00:00,8.01,224.3,127.5,170.0,306.6,0.83,76.95,98566.0
,,2022-08-05 12:00:00,9.37,224.35,42.92,200.9,308.0,0.76,71.1,98623.0
,,2022-08-05 13:00:00,9.96,248.5,122.11,172.95,318.8,1.1,69.6,98643.0
,,2022-08-05 14:00:00,10.4,199.25,48.29,168.45,319.6,0.9,67.55,98594.0
,,2022-08-05 15:00:00,10.53,203.0,106.12,139.05,319.8,0.69,67.4,98527.0
,,2022-08-05 16:00:00,10.82,142.3,82.17,99.95,325.4,1.03,65.6,98411.0
,,2022-08-05 17:00:00,10.92,53.25,20.29,45.5,328.0,0.97,66.2,98382.0
,,2022-08-05 18:00:00,10.43,39.25,47.94,29.1,333.2,1.38,69.85,98334.0
,,2022-08-05 19:00:00,9.74,0.25,0.0,0.25,317.4,1.52,72.3,98334.0
,,2022-08-05 20:00:00,8.55,0.0,0.0,0.0,315.6,1.45,78.65,98305.0
,,2022-08-05 21:00:00,8.11,0.0,0.0,0.0,321.8,1.24,79.6,98325.0
,,2022-08-05 22:00:00,7.37,0.0,0.0,0.0,302.8,1.38,80.2,98315.0
,,2022-08-05 23:00:00,6.89,0.0,0.0,0.0,307.8,1.45,80.85,98276.0
,,2022-08-06 00:00:00,6.61,0.0,0.0,0.0,315.8,1.45,81.55,98286.0
,,2022-08-06 01:00:00,6.8,0.0,0.0,0.0,324.0,1.24,80.4,98286.0
,,2022-08-06 02:00:00,7.7,0.0,0.0,0.0,314.6,1.03,72.9,98276.0
,,2022-08-06 03:00:00,7.28,0.0,0.0,0.0,309.8,1.45,73.05,98228.0
,,2022-08-06 04:00:00,6.11,0.0,0.0,0.0,313.8,1.59,75.05,98199.0
,,2022-08-06 05:00:00,6.07,0.0,0.0,0.0,321.8,1.59,76.4,98170.0
,,2022-08-06 06:00:00,6.14,0.0,0.0,0.0,324.4,1.59,77.05,98132.0
,,2022-08-06 07:00:00,6.3,0.0,0.0,0.0,327.8,1.59,77.2,98103.0
,,2022-08-06 08:00:00,6.57,0.0,0.0,0.0,331.4,1.52,77.0,98112.0
,,2022-08-06 09:00:00,6.69,24.9,4.43,24.55,328.2,1.45,78.5,98199.0
,,2022-08-06 10:00:00,7.5,55.25,0.0,55.25,327.6,1.38,82.5,98257.0
,,2022-08-06 11:00:00,9.45,81.75,11.88,76.65,330.6,1.31,80.15,98228.0
,,2022-08-06 12:00:00,11.17,51.05,0.0,51.05,332.8,1.24,72.9,98286.0
,,2022-08-06 13:00:00,10.99,136.25,11.01,129.4,336.2,1.59,77.05,98267.0
,,2022-08-06 14:00:00,11.94,98.15,0.39,97.9,337.6,1.38,77.6,98209.0
,,2022-08-06 15:00:00,12.28,121.1,0.0,121.1,337.8,0.97,78.8,98151.0
,,2022-08-06 16:00:00,13.21,83.45,0.0,83.45,336.0,1.03,74.65,98122.0
,,2022-08-06 17:00:00,13.25,93.25,113.88,49.4,339.4,1.24,77.25,98083.0
,,2022-08-06 18:00:00,13.06,40.1,83.94,22.1,335.6,1.24,79.05,98064.0
,,2022-08-06 19:00:00,11.95,0.25,0.0,0.25,331.2,1.03,86.15,98055.0
,,2022-08-06 20:00:00,10.56,0.0,0.0,0.0,326.4,1.31,89.4,98112.0
,,2022-08-06 21:00:00,9.61,0.0,0.0,0.0,306.6,1.38,88.65,98141.0
,,2022-08-06 22:00:00,8.83,0.0,0.0,0.0,292.0,1.38,88.25,98122.0
,,2022-08-06 23:00:00,7.67,0.0,0.0,0.0,294.2,1.59,90.5,98093.0
,,2022-08-07 00:00:00,6.44,0.0,0.0,0.0,289.4,1.72,93.1,98083.0
,,2022-08-07 01:00:00,5.64,0.0,0.0,0.0,292.8,1.72,94.7,98093.0
,,2022-08-07 02:00:00,4.99,0.0,0.0,0.0,285.8,1.79,95.1,98055.0
,,2022-08-07 03:00:00,5.13,0.0,0.0,0.0,303.0,1.72,94.9,97997.0
,,2022-08-07 04:00:00,4.91,0.0,0.0,0.0,290.2,1.72,93.6,97987.0
,,2022-08-07 05:00:00,4.82,0.0,0.0,0.0,288.2,1.59,92.35,97958.0
,,2022-08-07 06:00:00,5.77,0.0,0.0,0.0,280.0,1.45,84.95,98006.0
,,2022-08-07 07:00:00,5.48,0.0,0.0,0.0,281.0,1.72,84.0,97929.0
,,2022-08-07 08:00:00,4.74,0.0,0.0,0.0,292.6,1.86,88.1,97997.0
,,2022-08-07 09:00:00,4.52,108.0,520.98,65.1,294.2,1.86,90.55,98016.0
,,2022-08-07 10:00:00,7.55,247.15,457.74,122.5,297.8,1.38,92.1,97997.0
,,2022-08-07 11:00:00,12.09,364.55,404.51,189.35,306.2,0.9,76.15,98006.0
,,2022-08-07 12:00:00,14.41,466.7,476.62,202.75,303.6,0.76,63.5,98006.0
,,2022-08-07 13:00:00,15.76,321.35,115.79,248.85,310.8,0.76,57.15,98026.0
,,2022-08-07 14:00:00,16.05,229.2,23.09,214.3,338.6,0.55,55.75,98026.0
,,2022-08-07 15:00:00,16.31,173.55,13.86,165.1,344.2,0.69,55.8,97997.0
,,2022-08-07 16:00:00,15.13,144.4,33.91,126.7,344.0,0.34,67.5,97968.0
,,2022-08-07 17:00:00,14.93,48.7,1.67,48.05,346.8,0.76,72.8,97929.0
,,2022-08-07 18:00:00,14.21,15.55,0.0,15.55,347.0,1.17,77.7,97948.0
,,2022-08-07 19:00:00,13.13,0.15,0.0,0.15,345.2,1.03,85.55,97977.0
,,2022-08-07 20:00:00,12.43,0.0,0.0,0.0,340.2,1.1,85.35,98016.0
,,2022-08-07 21:00:00,12.08,0.0,0.0,0.0,337.8,1.1,85.15,97997.0
,,2022-08-07 22:00:00,11.78,0.0,0.0,0.0,332.45,1.1,85.25,98055.0
,,2022-08-07 23:00:00,10.91,0.0,0.0,0.0,329.6,1.31,88.0,98045.0
,,2022-08-08 00:00:00,9.85,0.0,0.0,0.0,320.0,1.52,90.8,98055.0
,,2022-08-08 01:00:00,9.01,0.0,0.0,0.0,324.4,1.72,93.25,98045.0
,,2022-08-08 02:00:00,8.53,0.0,0.0,0.0,323.4,1.86,94.3,98006.0
,,2022-08-08 03:00:00,8.52,0.0,0.0,0.0,329.2,1.93,94.15,97929.0
,,2022-08-08 04:00:00,8.24,0.0,0.0,0.0,327.0,1.59,94.8,97929.0
,,2022-08-08 05:00:00,8.47,0.0,0.0,0.0,326.8,1.31,92.5,97920.0
,,2022-08-08 06:00:00,8.86,0.0,0.0,0.0,324.4,1.59,87.2,97987.0
,,2022-08-08 07:00:00,8.44,0.0,0.0,0.0,322.6,1.86,87.65,98006.0
,,2022-08-08 08:00:00,8.15,0.0,0.0,0.0,315.6,1.86,87.45,98074.0
,,2022-08-08 09:00:00,8.19,127.35,989.72,42.55,302.6,1.86,85.05,98151.0
,,2022-08-08 10:00:00,10.77,317.4,937.92,58.65,296.8,1.38,86.75,98170.0
,,2022-08-08 11:00:00,14.58,443.1,823.88,83.2,287.6,1.52,73.2,98238.0
,,2022-08-08 12:00:00,16.11,584.55,908.64,77.9,300.0,1.72,67.55,98238.0
,,2022-08-08 13:00:00,17.38,634.8,872.58,85.15,295.2,1.93,63.1,98267.0
,,2022-08-08 14:00:00,18.02,561.75,594.18,176.2,301.4,1.93,61.0,98257.0
,,2022-08-08 15:00:00,17.92,366.65,178.9,256.95,309.2,1.72,62.15,98228.0
,,2022-08-08 16:00:00,16.65,152.5,22.66,140.6,327.0,1.59,70.85,98228.0
,,2022-08-08 17:00:00,15.42,91.7,3.2,90.45,345.0,1.03,77.95,98228.0
,,2022-08-08 18:00:00,14.54,32.8,1.36,32.5,342.6,0.9,83.15,98257.0
,,2022-08-08 19:00:00,13.44,0.35,0.0,0.35,335.0,0.21,89.35,98247.0
,,2022-08-08 20:00:00,12.52,0.0,0.0,0.0,327.2,0.76,95.6,98257.0
,,2022-08-08 21:00:00,11.96,0.0,0.0,0.0,327.6,0.83,95.45,98209.0
,,2022-08-08 22:00:00,10.71,0.0,0.0,0.0,326.85,1.24,97.1,98209.0
,,2022-08-08 23:00:00,10.06,0.0,0.0,0.0,326.4,1.24,97.6,98199.0
,,2022-08-09 00:00:00,9.58,0.0,0.0,0.0,323.0,1.31,97.45,98190.0
,,2022-08-09 01:00:00,9.71,0.0,0.0,0.0,319.6,1.24,95.8,98218.0
,,2022-08-09 02:00:00,10.08,0.0,0.0,0.0,302.6,1.17,93.75,98218.0
,,2022-08-09 03:00:00,9.77,0.0,0.0,0.0,303.8,1.24,94.3,98199.0
,,2022-08-09 04:00:00,7.46,0.0,0.0,0.0,313.8,1.45,99.95,98161.0
,,2022-08-09 05:00:00,6.94,0.0,0.0,0.0,328.4,1.38,99.55,98122.0
,,2022-08-09 06:00:00,6.8,0.0,0.0,0.0,330.6,1.52,99.35,98064.0
,,2022-08-09 07:00:00,6.65,0.0,0.0,0.0,321.8,1.66,99.1,98093.0
,,2022-08-09 08:00:00,6.2,0.0,0.0,0.0,317.8,1.79,99.25,98093.0
,,2022-08-09 09:00:00,6.53,107.35,475.9,64.95,315.2,1.79,97.05,98122.0
,,2022-08-09 10:00:00,9.24,269.25,514.65,125.4,319.0,1.52,91.6,98141.0
,,2022-08-09 11:00:00,12.85,442.2,729.19,120.9,312.4,0.69,85.5,98141.0
,,2022-08-09 12:00:00,15.61,565.3,847.54,89.45,308.2,1.24,70.65,98151.0
,,2022-08-09 13:00:00,16.48,583.1,738.61,115.0,305.8,1.79,71.15,98180.0
,,2022-08-09 14:00:00,16.32,618.55,798.7,97.3,310.8,2.21,73.95,98122.0
,,2022-08-09 15:00:00,16.02,553.7,757.43,86.55,310.8,2.48,75.75,98074.0
,,2022-08-09 16:00:00,16.22,374.5,515.89,101.8,307.0,2.34,74.95,98055.0
,,2022-08-09 17:00:00,15.03,237.25,422.15,70.85,312.2,2.14,78.65,98083.0
,,2022-08-09 18:00:00,13.8,88.0,264.13,29.2,304.4,1.59,82.1,98132.0
,,2022-08-09 19:00:00,12.46,0.7,0.0,0.7,292.6,0.9,87.45,98122.0
,,2022-08-09 20:00:00,11.32,0.0,0.0,0.0,287.0,0.62,93.0,98132.0
,,2022-08-09 21:00:00,10.31,0.0,0.0,0.0,292.6,0.97,96.55,98141.0
,,2022-08-09 22:00:00,9.8,0.0,0.0,0.0,292.6,1.03,96.7,98151.0
,,2022-08-09 23:00:00,8.41,0.0,0.0,0.0,304.4,1.24,99.75,98180.0
,,2022-08-10 00:00:00,7.74,0.0,0.0,0.0,313.2,1.24,99.75,98209.0
,,2022-08-10 01:00:00,7.35,0.0,0.0,0.0,324.2,1.24,99.35,98276.0
,,2022-08-10 02:00:00,7.38,0.0,0.0,0.0,317.0,1.45,98.8,98267.0
,,2022-08-10 03:00:00,7.59,0.0,0.0,0.0,322.2,1.59,98.95,98286.0
,,2022-08-10 04:00:00,7.58,0.0,0.0,0.0,336.2,1.66,99.4,98228.0
,,2022-08-10 05:00:00,7.23,0.0,0.0,0.0,333.8,1.66,98.2,98228.0
,,2022-08-10 06:00:00,6.76,0.0,0.0,0.0,325.0,1.66,97.95,98209.0
,,2022-08-10 07:00:00,6.63,0.0,0.0,0.0,317.8,1.79,95.45,98199.0
,,2022-08-10 08:00:00,6.75,0.0,0.0,0.0,324.2,1.45,92.8,98218.0
,,2022-08-10 09:00:00,5.97,81.25,293.24,54.1,298.4,1.52,95.4,98286.0
,,2022-08-10 10:00:00,9.3,246.45,529.45,96.5,306.0,1.38,84.45,98305.0
,,2022-08-10 11:00:00,12.98,419.4,681.25,116.6,310.0,1.17,70.45,98344.0
,,2022-08-10 12:00:00,15.06,549.25,747.04,126.9,294.4,0.83,63.3,98344.0
,,2022-08-10 13:00:00,16.71,617.45,805.53,103.8,297.2,0.83,60.55,98305.0
,,2022-08-10 14:00:00,17.75,618.55,784.79,103.4,300.8,1.38,59.9,98209.0
,,2022-08-10 15:00:00,18.07,573.75,808.72,72.05,303.6,2.0,61.5,98093.0
,,2022-08-10 16:00:00,18.24,442.2,692.81,73.65,304.8,2.07,62.85,98055.0
,,2022-08-10 17:00:00,17.76,277.15,556.34,56.15,303.0,1.93,66.4,97987.0
,,2022-08-10 18:00:00,16.95,93.0,275.78,30.85,300.8,1.59,71.3,97977.0
,,2022-08-10 19:00:00,15.28,0.8,0.0,0.8,296.4,1.31,79.7,97977.0
,,2022-08-10 20:00:00,13.29,0.0,0.0,0.0,287.8,0.9,91.7,98026.0
,,2022-08-10 21:00:00,12.14,0.0,0.0,0.0,283.4,0.9,93.75,98141.0
,,2022-08-10 22:00:00,10.49,0.0,0.0,0.0,288.0,1.1,97.75,98218.0
,,2022-08-10 23:00:00,8.97,0.0,0.0,0.0,300.4,1.24,99.9,98199.0
,,2022-08-11 00:00:00,8.3,0.0,0.0,0.0,307.2,1.31,99.9,98199.0
,,2022-08-11 01:00:00,8.91,0.0,0.0,0.0,339.6,1.38,99.7,98161.0
,,2022-08-11 02:00:00,9.0,0.0,0.0,0.0,337.4,1.31,99.6,98161.0
,,2022-08-11 03:00:00,8.92,0.0,0.0,0.0,342.6,1.24,99.35,98151.0
,,2022-08-11 04:00:00,7.66,0.0,0.0,0.0,324.6,1.52,98.9,98093.0
,,2022-08-11 05:00:00,7.05,0.0,0.0,0.0,328.8,1.66,98.65,98055.0
,,2022-08-11 06:00:00,6.75,0.0,0.0,0.0,305.2,1.72,98.6,98074.0
,,2022-08-11 07:00:00,6.31,0.0,0.0,0.0,303.8,1.72,98.9,98074.0
,,2022-08-11 08:00:00,5.59,0.0,0.0,0.0,289.4,1.66,99.35,98112.0
,,2022-08-11 09:00:00,5.19,120.35,618.26,60.9,296.4,1.59,98.35,98112.0
,,2022-08-11 10:00:00,8.8,306.85,749.31,91.8,305.6,1.31,91.3,98112.0
,,2022-08-11 11:00:00,13.33,475.35,874.9,83.05,289.4,1.03,68.7,98112.0
,,2022-08-11 12:00:00,16.0,603.25,915.01,82.3,277.2,0.41,52.75,98151.0
,,2022-08-11 13:00:00,17.1,666.3,922.31,74.55,284.8,1.38,49.45,98141.0
,,2022-08-11 14:00:00,17.16,647.75,853.78,84.05,289.2,1.79,52.45,98103.0
,,2022-08-11 15:00:00,17.03,556.3,731.73,99.7,292.6,1.93,55.7,98026.0
,,2022-08-11 16:00:00,16.26,427.65,634.27,88.1,292.4,2.0,59.4,98006.0
,,2022-08-11 17:00:00,15.62,264.15,490.37,67.85,294.4,1.79,63.5,98006.0
,,2022-08-11 18:00:00,14.77,85.15,222.26,34.45,293.6,1.24,67.8,98035.0
,,2022-08-11 19:00:00,13.55,0.8,0.0,0.8,290.0,0.76,73.65,97987.0
,,2022-08-11 20:00:00,12.25,0.0,0.0,0.0,287.8,0.21,80.0,98055.0
,,2022-08-11 21:00:00,11.38,0.0,0.0,0.0,284.2,0.55,83.8,98122.0
,,2022-08-11 22:00:00,10.98,0.0,0.0,0.0,283.8,0.34,85.3,98161.0
,,2022-08-11 23:00:00,10.63,0.0,0.0,0.0,284.4,0.41,86.65,98151.0
,,2022-08-12 00:00:00,10.01,0.0,0.0,0.0,284.6,0.83,88.4,98161.0
,,2022-08-12 01:00:00,9.2,0.0,0.0,0.0,284.0,1.03,90.35,98180.0
,,2022-08-12 02:00:00,8.59,0.0,0.0,0.0,292.2,1.1,91.9,98180.0
,,2022-08-12 03:00:00,7.88,0.0,0.0,0.0,288.8,1.17,93.1,98199.0
,,2022-08-12 04:00:00,7.75,0.0,0.0,0.0,296.4,1.17,91.85,98161.0
,,2022-08-12 05:00:00,7.8,0.0,0.0,0.0,317.8,1.1,91.45,98161.0
,,2022-08-12 06:00:00,7.58,0.0,0.0,0.0,330.0,1.1,92.95,98151.0
,,2022-08-12 07:00:00,7.68,0.0,0.0,0.0,332.0,1.17,91.85,98180.0
,,2022-08-12 08:00:00,7.1,0.0,0.0,0.0,310.0,1.38,91.85,98238.0
,,2022-08-12 09:00:00,7.09,107.0,584.16,48.7,304.6,1.38,89.85,98218.0
,,2022-08-12 10:00:00,10.43,255.75,570.23,89.9,311.8,0.9,77.3,98257.0
,,2022-08-12 11:00:00,12.82,449.1,810.29,82.55,294.2,0.21,68.2,98296.0
,,2022-08-12 12:00:00,14.38,479.45,582.35,145.55,293.0,1.38,71.1,98305.0
,,2022-08-12 13:00:00,14.97,360.35,256.9,194.5,315.8,1.79,71.8,98286.0
,,2022-08-12 14:00:00,14.95,293.65,63.77,251.3,340.4,2.21,73.25,98286.0
,,2022-08-12 15:00:00,14.74,206.9,43.18,179.8,361.4,2.28,74.6,98267.0
,,2022-08-12 16:00:00,13.89,217.25,108.59,158.75,353.6,2.28,79.3,98238.0
,,2022-08-12 17:00:00,13.75,179.25,237.98,83.25,362.0,2.07,79.9,98267.0
,,2022-08-12 18:00:00,13.26,69.45,170.44,30.1,333.4,2.07,81.9,98315.0
,,2022-08-12 19:00:00,12.32,0.9,0.0,0.9,335.2,1.59,87.25,98344.0
,,2022-08-12 20:00:00,11.2,0.0,0.0,0.0,326.2,1.45,93.75,98431.0
,,2022-08-12 21:00:00,10.18,0.0,0.0,0.0,300.2,1.45,97.95,98460.0
,,2022-08-12 22:00:00,9.79,0.0,0.0,0.0,320.25,1.52,98.35,98517.0
,,2022-08-12 23:00:00,9.53,0.0,0.0,0.0,322.4,1.52,97.95,98566.0
,,2022-08-13 00:00:00,8.78,0.0,0.0,0.0,299.6,1.59,97.75,98575.0
,,2022-08-13 01:00:00,8.06,0.0,0.0,0.0,299.0,1.52,97.95,98575.0
,,2022-08-13 02:00:00,7.09,0.0,0.0,0.0,294.4,1.45,99.15,98575.0
,,2022-08-13 03:00:00,6.1,0.0,0.0,0.0,300.2,1.31,99.2,98527.0
,,2022-08-13 04:00:00,5.53,0.0,0.0,0.0,279.0,1.52,98.1,98488.0
,,2022-08-13 05:00:00,4.97,0.0,0.0,0.0,280.0,1.59,96.9,98460.0
,,2022-08-13 06:00:00,4.38,0.0,0.0,0.0,273.6,1.66,96.0,98469.0
,,2022-08-13 07:00:00,3.68,0.0,0.0,0.0,284.2,1.66,97.25,98517.0
,,2022-08-13 08:00:00,3.33,0.0,0.0,0.0,283.0,1.72,95.95,98537.0
,,2022-08-13 09:00:00,3.58,144.95,815.29,60.55,283.0,1.79,93.65,98508.0
,,2022-08-13 10:00:00,6.71,336.85,881.38,77.05,288.2,1.72,85.15,98575.0
,,2022-08-13 11:00:00,10.15,500.05,941.26,70.45,278.2,2.21,71.9,98546.0
,,2022-08-13 12:00:00,12.42,606.35,900.27,86.5,278.4,2.76,63.75,98498.0
,,2022-08-13 13:00:00,13.91,680.65,927.57,78.1,277.2,2.97,60.95,98421.0
,,2022-08-13 14:00:00,15.14,658.5,856.6,86.3,278.8,3.03,59.35,98305.0
,,2022-08-13 15:00:00,15.78,577.9,769.17,92.3,286.0,3.17,58.75,98180.0
,,2022-08-13 16:00:00,15.46,464.15,720.2,73.7,285.6,3.66,56.2,98074.0
,,2022-08-13 17:00:00,14.84,287.2,560.28,59.45,286.6,3.72,57.3,98055.0
,,2022-08-13 18:00:00,13.59,105.85,315.24,32.2,275.6,3.17,59.9,98035.0
,,2022-08-13 19:00:00,11.89,1.2,0.0,1.2,271.0,2.41,65.0,98074.0
,,2022-08-13 20:00:00,10.37,0.0,0.0,0.0,277.2,1.93,69.7,98083.0
,,2022-08-13 21:00:00,9.08,0.0,0.0,0.0,267.6,1.52,76.55,98035.0
,,2022-08-13 22:00:00,7.93,0.0,0.0,0.0,265.2,1.31,79.85,98045.0
,,2022-08-13 23:00:00,7.44,0.0,0.0,0.0,262.6,1.24,79.65,98035.0
,,2022-08-14 00:00:00,7.0,0.0,0.0,0.0,262.4,1.17,80.25,98035.0
,,2022-08-14 01:00:00,6.33,0.0,0.0,0.0,263.6,1.17,82.25,98035.0
,,2022-08-14 02:00:00,5.52,0.0,0.0,0.0,260.4,1.24,84.9,98016.0
,,2022-08-14 03:00:00,5.01,0.0,0.0,0.0,261.6,1.17,86.35,97977.0
,,2022-08-14 04:00:00,3.98,0.0,0.0,0.0,256.6,1.31,88.8,97939.0
,,2022-08-14 05:00:00,3.79,0.0,0.0,0.0,258.8,1.24,88.75,97920.0
,,2022-08-14 06:00:00,3.34,0.0,0.0,0.0,259.8,1.31,90.15,97891.0
,,2022-08-14 07:00:00,2.61,0.0,0.0,0.0,256.8,1.38,92.7,97920.0
,,2022-08-14 08:00:00,2.03,0.0,0.0,0.0,259.8,1.38,95.1,97948.0
,,2022-08-14 09:00:00,2.23,153.7,965.4,50.1,259.6,1.24,95.45,97958.0
,,2022-08-14 10:00:00,6.78,325.0,820.25,79.95,265.0,0.62,86.95,98006.0
,,2022-08-14 11:00:00,9.37,489.95,846.24,100.25,272.4,0.62,69.9,97968.0
,,2022-08-14 12:00:00,10.86,627.6,936.01,83.25,271.8,1.17,63.7,97987.0
,,2022-08-14 13:00:00,11.8,687.15,928.38,80.3,270.6,1.72,62.8,97977.0
,,2022-08-14 14:00:00,12.29,671.95,883.31,78.45,274.4,2.14,63.95,97948.0
,,2022-08-14 15:00:00,12.26,605.75,837.99,73.6,276.8,2.34,65.55,97900.0
,,2022-08-14 16:00:00,12.03,473.65,742.71,68.45,276.4,2.28,66.05,97842.0
,,2022-08-14 17:00:00,11.25,297.85,587.28,57.3,277.6,2.34,68.35,97852.0
,,2022-08-14 18:00:00,10.08,107.4,316.84,32.5,273.6,2.07,71.45,97881.0
,,2022-08-14 19:00:00,8.67,1.35,0.0,1.35,272.4,1.52,76.15,97900.0
,,2022-08-14 20:00:00,7.61,0.0,0.0,0.0,272.8,1.1,80.6,97968.0
,,2022-08-14 21:00:00,6.74,0.0,0.0,0.0,268.4,0.83,86.4,97977.0
,,2022-08-14 22:00:00,5.98,0.0,0.0,0.0,277.6,0.9,90.3,98035.0
,,2022-08-14 23:00:00,5.49,0.0,0.0,0.0,273.2,0.97,91.05,98055.0
,,2022-08-15 00:00:00,5.22,0.0,0.0,0.0,287.0,0.97,92.3,98055.0
,,2022-08-15 01:00:00,5.17,0.0,0.0,0.0,271.6,0.9,90.95,98035.0
,,2022-08-15 02:00:00,4.31,0.0,0.0,0.0,277.4,0.97,94.25,98026.0
,,2022-08-15 03:00:00,4.36,0.0,0.0,0.0,307.4,0.97,96.45,98016.0
,,2022-08-15 04:00:00,4.74,0.0,0.0,0.0,305.6,0.83,96.3,97997.0
,,2022-08-15 05:00:00,5.19,0.0,0.0,0.0,320.4,0.83,94.55,97987.0
,,2022-08-15 06:00:00,5.21,0.0,0.0,0.0,313.0,0.97,93.9,98006.0
,,2022-08-15 07:00:00,5.34,0.0,0.0,0.0,318.4,0.9,92.85,98064.0
,,2022-08-15 08:00:00,4.38,0.0,0.0,0.0,283.6,0.97,96.25,98141.0
,,2022-08-15 09:00:00,3.97,113.35,604.9,46.1,278.4,1.03,96.75,98161.0
,,2022-08-15 10:00:00,6.43,194.65,274.27,111.6,295.0,0.76,84.3,98141.0
,,2022-08-15 11:00:00,7.45,205.6,123.85,148.05,302.6,0.62,79.85,98180.0
,,2022-08-15 12:00:00,8.21,211.0,47.38,183.25,315.0,0.83,76.0,98170.0
,,2022-08-15 13:00:00,8.66,216.6,17.03,205.4,321.2,1.17,74.2,98170.0
,,2022-08-15 14:00:00,9.13,264.5,68.8,218.0,330.6,1.52,71.45,98093.0
,,2022-08-15 15:00:00,9.67,258.6,101.21,193.95,332.4,1.66,69.3,98016.0
,,2022-08-15 16:00:00,9.98,192.7,40.44,170.5,325.8,2.14,68.65,97968.0
,,2022-08-15 17:00:00,9.73,88.15,20.23,79.8,320.6,2.48,68.35,97958.0
,,2022-08-15 18:00:00,8.93,26.65,1.05,26.4,325.2,2.0,71.9,97977.0
,,2022-08-15 19:00:00,8.03,0.8,0.0,0.8,321.8,1.52,76.55,98016.0
,,2022-08-15 20:00:00,7.22,0.0,0.0,0.0,316.8,1.59,82.4,98026.0
,,2022-08-15 21:00:00,6.61,0.0,0.0,0.0,312.0,1.86,86.1,98074.0
,,2022-08-15 22:00:00,6.31,0.0,0.0,0.0,311.25,2.14,90.8,98151.0
,,2022-08-15 23:00:00,5.93,0.0,0.0,0.0,311.4,2.21,91.95,98190.0
,,2022-08-16 00:00:00,5.69,0.0,0.0,0.0,309.6,2.21,93.0,98238.0
,,2022-08-16 01:00:00,5.89,0.0,0.0,0.0,319.8,2.9,91.0,98228.0
,,2022-08-16 02:00:00,6.03,0.0,0.0,0.0,320.6,3.45,87.95,98257.0
,,2022-08-16 03:00:00,6.05,0.0,0.0,0.0,317.4,3.31,86.75,98276.0
,,2022-08-16 04:00:00,6.32,0.0,0.0,0.0,318.4,3.17,86.4,98325.0
,,2022-08-16 05:00:00,6.11,0.0,0.0,0.0,303.2,2.83,87.1,98344.0
,,2022-08-16 06:00:00,6.27,0.0,0.0,0.0,326.6,2.9,87.0,98402.0
,,2022-08-16 07:00:00,6.0,0.0,0.0,0.0,315.2,2.9,87.35,98450.0
,,2022-08-16 08:00:00,6.19,0.0,0.0,0.0,319.4,3.1,86.6,98527.0
,,2022-08-16 09:00:00,6.62,78.7,184.17,57.5,325.0,3.03,85.45,98575.0
,,2022-08-16 10:00:00,7.37,199.4,217.33,132.7,316.4,3.17,82.8,98585.0
,,2022-08-16 11:00:00,8.4,315.1,366.2,143.4,319.4,3.1,76.55,98633.0
,,2022-08-16 12:00:00,9.25,396.15,310.11,213.2,309.6,4.07,76.15,98672.0
,,2022-08-16 13:00:00,9.77,388.45,306.61,185.5,312.8,4.62,77.5,98701.0
,,2022-08-16 14:00:00,10.13,473.2,434.74,177.65,330.8,4.28,79.8,98672.0
,,2022-08-16 15:00:00,10.9,347.6,318.92,142.7,319.8,3.86,80.35,98623.0
,,2022-08-16 16:00:00,10.9,343.7,409.91,117.25,325.8,4.14,75.0,98614.0
,,2022-08-16 17:00:00,10.94,211.45,321.53,77.75,292.4,3.72,78.3,98623.0
,,2022-08-16 18:00:00,10.31,81.95,201.91,33.1,290.0,3.1,82.85,98623.0
,,2022-08-16 19:00:00,9.64,1.3,0.0,1.3,298.2,2.21,86.3,98614.0
,,2022-08-16 20:00:00,8.63,0.0,0.0,0.0,282.4,1.72,89.05,98633.0
,,2022-08-16 21:00:00,7.67,0.0,0.0,0.0,284.0,1.66,91.5,98672.0
,,2022-08-16 22:00:00,6.32,0.0,0.0,0.0,269.2,1.72,93.25,98681.0
,,2022-08-16 23:00:00,5.86,0.0,0.0,0.0,271.2,1.59,92.5,98701.0
,,2022-08-17 00:00:00,5.61,0.0,0.0,0.0,269.0,1.59,91.8,98710.0
,,2022-08-17 01:00:00,5.58,0.0,0.0,0.0,274.2,1.52,91.7,98710.0
,,2022-08-17 02:00:00,4.91,0.0,0.0,0.0,270.2,1.66,93.5,98691.0
,,2022-08-17 03:00:00,3.57,0.0,0.0,0.0,273.6,1.86,97.55,98652.0
,,2022-08-17 04:00:00,3.3,0.0,0.0,0.0,277.4,1.66,99.1,98623.0
,,2022-08-17 05:00:00,2.86,0.0,0.0,0.0,276.2,1.79,99.45,98537.0
,,2022-08-17 06:00:00,3.0,0.0,0.0,0.0,281.2,1.86,98.4,98498.0
